Iteration,input_chunk_length,output_chunk_length,d_model,nhead,num_encoder_layers,num_decoder_layers,dim_feedforward,dropout,batch_size,MAPE
469,10,10,128,4,4,3,1024,0.1,32,88.16025188245074
470,10,10,128,4,4,3,1024,0.1,64,81.12204454704154
471,10,10,128,4,4,3,1024,0.2,32,124.1777227024283
472,10,10,128,4,4,3,1024,0.2,64,136.13100365822044
473,10,10,128,4,4,4,512,0.1,32,72.40834854213126
474,10,10,128,4,4,4,512,0.1,64,110.23592294326296
475,10,10,128,4,4,4,512,0.2,32,122.73406475130248
476,10,10,128,4,4,4,512,0.2,64,80.28287241902625
477,10,10,128,4,4,4,1024,0.1,32,131.05363720178374
478,10,10,128,4,4,4,1024,0.1,64,138.90092299290723
479,10,10,128,4,4,4,1024,0.2,32,116.40176593917624
480,10,10,128,4,4,4,1024,0.2,64,89.85132925142933
481,10,10,128,8,3,3,512,0.1,32,100.06521389837576
482,10,10,128,8,3,3,512,0.1,64,86.45620849646436
483,10,10,128,8,3,3,512,0.2,32,149.60535351303136
484,10,10,128,8,3,3,512,0.2,64,143.1150858432431
485,10,10,128,8,3,3,1024,0.1,32,88.17216361120593
486,10,10,128,8,3,3,1024,0.1,64,84.40566238461913
487,10,10,128,8,3,3,1024,0.2,32,73.42305130026125
488,10,10,128,8,3,3,1024,0.2,64,139.26853641575747
489,10,10,128,8,3,4,512,0.1,32,71.59313224230338
490,10,10,128,8,3,4,512,0.1,64,107.56732026766392
491,10,10,128,8,3,4,512,0.2,32,73.05620889607707
492,10,10,128,8,3,4,512,0.2,64,77.57421327621064
493,10,10,128,8,3,4,1024,0.1,32,74.23888400367973
494,10,10,128,8,3,4,1024,0.1,64,97.42323281199502
495,10,10,128,8,3,4,1024,0.2,32,102.84066173641712
496,10,10,128,8,3,4,1024,0.2,64,101.6374794677916
497,10,10,128,8,4,3,512,0.1,32,113.69293628949733
498,10,10,128,8,4,3,512,0.1,64,83.20857184667807
499,10,10,128,8,4,3,512,0.2,32,127.63975780070432
500,10,10,128,8,4,3,512,0.2,64,72.20149035579949
501,10,10,128,8,4,3,1024,0.1,32,76.43061367905207
502,10,10,128,8,4,3,1024,0.1,64,143.17923699949586
503,10,10,128,8,4,3,1024,0.2,32,105.73644714945527
504,10,10,128,8,4,3,1024,0.2,64,73.54142559360118
505,10,10,128,8,4,4,512,0.1,32,102.50059200900438
506,10,10,128,8,4,4,512,0.1,64,74.19803517590545
507,10,10,128,8,4,4,512,0.2,32,143.639639813152
508,10,10,128,8,4,4,512,0.2,64,104.83515973661775
509,10,10,128,8,4,4,1024,0.1,32,136.21500516453938
510,10,10,128,8,4,4,1024,0.1,64,82.23967676882286
511,10,10,128,8,4,4,1024,0.2,32,75.59127902317265
512,10,10,128,8,4,4,1024,0.2,64,73.49765007773082
513,10,10,256,4,3,3,512,0.1,32,95.11765279753013
514,10,10,256,4,3,3,512,0.1,64,98.03499059070572
515,10,10,256,4,3,3,512,0.2,32,100.65070268880564
516,10,10,256,4,3,3,512,0.2,64,87.9353130109548
517,10,10,256,4,3,3,1024,0.1,32,148.21795759770978
518,10,10,256,4,3,3,1024,0.1,64,73.63276628837406
519,10,10,256,4,3,3,1024,0.2,32,116.77798120481606
520,10,10,256,4,3,3,1024,0.2,64,83.71297796241974
521,10,10,256,4,3,4,512,0.1,32,86.39580072902345
522,10,10,256,4,3,4,512,0.1,64,151.62674415990418
523,10,10,256,4,3,4,512,0.2,32,94.90064107093743
524,10,10,256,4,3,4,512,0.2,64,75.86709314660062
525,10,10,256,4,3,4,1024,0.1,32,155.19280789193553
526,10,10,256,4,3,4,1024,0.1,64,73.4969722551633
527,10,10,256,4,3,4,1024,0.2,32,154.1386933972211
528,10,10,256,4,3,4,1024,0.2,64,105.94787331947988
529,10,10,256,4,4,3,512,0.1,32,142.75986835084123
530,10,10,256,4,4,3,512,0.1,64,87.23771842268202
531,10,10,256,4,4,3,512,0.2,32,116.49682722400075
532,10,10,256,4,4,3,512,0.2,64,145.41370406186522
533,10,10,256,4,4,3,1024,0.1,32,108.67718436657115
534,10,10,256,4,4,3,1024,0.1,64,144.26586838170172
535,10,10,256,4,4,3,1024,0.2,32,100.50675750056212
536,10,10,256,4,4,3,1024,0.2,64,107.19200648521928
537,10,10,256,4,4,4,512,0.1,32,89.79668458134721
538,10,10,256,4,4,4,512,0.1,64,83.27758024454633
539,10,10,256,4,4,4,512,0.2,32,134.58349906094955
540,10,10,256,4,4,4,512,0.2,64,98.31790144347455
541,10,10,256,4,4,4,1024,0.1,32,122.62129681245854
542,10,10,256,4,4,4,1024,0.1,64,97.52284851331076
543,10,10,256,4,4,4,1024,0.2,32,138.2154474649932
544,10,10,256,4,4,4,1024,0.2,64,114.86518509900965
545,10,10,256,8,3,3,512,0.1,32,148.28905168271046
546,10,10,256,8,3,3,512,0.1,64,106.68116310327436
547,10,10,256,8,3,3,512,0.2,32,85.13164712288764
548,10,10,256,8,3,3,512,0.2,64,108.34049538407233
549,10,10,256,8,3,3,1024,0.1,32,84.09307648769858
550,10,10,256,8,3,3,1024,0.1,64,105.28704150685165
551,10,10,256,8,3,3,1024,0.2,32,113.89978656343102
552,10,10,256,8,3,3,1024,0.2,64,91.79923173395927
553,10,10,256,8,3,4,512,0.1,32,73.36110562649553
554,10,10,256,8,3,4,512,0.1,64,123.92311024058495
555,10,10,256,8,3,4,512,0.2,32,109.19822576711407
556,10,10,256,8,3,4,512,0.2,64,72.10708214138005
557,10,10,256,8,3,4,1024,0.1,32,143.66963906020354
558,10,10,256,8,3,4,1024,0.1,64,108.034226580174
559,10,10,256,8,3,4,1024,0.2,32,215.9980917284236
560,10,10,256,8,3,4,1024,0.2,64,72.75475474360145
561,10,10,256,8,4,3,512,0.1,32,198.64308511894114
562,10,10,256,8,4,3,512,0.1,64,154.58529297947885
563,10,10,256,8,4,3,512,0.2,32,81.15956987589614
564,10,10,256,8,4,3,512,0.2,64,81.91175285144261
565,10,10,256,8,4,3,1024,0.1,32,76.36126640896973
566,10,10,256,8,4,3,1024,0.1,64,93.36170287333648
567,10,10,256,8,4,3,1024,0.2,32,128.58093441950783
568,10,10,256,8,4,3,1024,0.2,64,73.38875042441127
569,10,10,256,8,4,4,512,0.1,32,107.99756250830988
570,10,10,256,8,4,4,512,0.1,64,95.389289628195
571,10,10,256,8,4,4,512,0.2,32,135.2707537704195
572,10,10,256,8,4,4,512,0.2,64,98.87254321553212
573,10,10,256,8,4,4,1024,0.1,32,65.34264857204478
574,10,10,256,8,4,4,1024,0.1,64,140.7520634510893
575,10,10,256,8,4,4,1024,0.2,32,121.34884145591793
576,10,10,256,8,4,4,1024,0.2,64,100.39783800273881
