date,price,sen,volume,trend
2018-11-03,6425.4415830402095,-0.17044757817290013,2675454291.399585,0.37950664136622425
2018-11-04,6388.1897883073725,0.008927038626609374,2582446886.6230755,1.0263929618768328
2018-11-05,6351.061941056285,-0.054664558391687434,3198297931.7470818,1.8026565464895636
2018-11-06,6415.443408541094,-0.15021459227467818,3213571991.0860043,1.8026565464895636
2018-11-07,6474.847290336688,-0.09768240343347645,3408876943.8566713,1.8026565464895636
2018-11-08,6574.801180290013,-0.40699993955147196,3120683820.785003,1.8026565464895636
2018-11-09,6490.454730761757,-0.35505267264923923,2402484611.4646854,1.2851474900810764
2018-11-10,6413.78203857173,-0.628755364806867,2707057000.4786224,0.7676384336725892
2018-11-11,6429.898792074219,-0.42639484978540776,1672332107.6089764,0.12075211316198065
2018-11-12,6434.2845969255495,-0.3819742489270387,2943678893.5684266,0.8970156977747115
2018-11-13,6411.353436205148,-0.20777581418833635,2651674690.982871,1.54390201828532
2018-11-14,6394.289276264062,-0.26962237790352905,2890964719.217386,4.390201828531999
2018-11-15,5788.612494046974,-0.2800253289242244,5690409836.804629,5.683974469553218
2018-11-16,5686.541131058274,-0.5286053585566066,4981978552.514329,3.3551837157150253
2018-11-17,5609.956182334204,-0.4600764042824129,3236633357.0467114,2.0614110746938072
2018-11-18,5599.1915956893035,-0.47549130336571044,2525819291.4931545,1.6732792823874423
2018-11-19,5638.861481452398,-0.36324893708978706,2422604400.7507744,5.683974469553218
2018-11-20,4889.197859239111,-0.4302380808455886,6126269575.232113,9.43591512851475
2018-11-21,4450.711454417822,-0.34526300854822123,6314969584.020993,6.589615318268069
2018-11-22,4613.44841218385,-0.44359820387506516,4321511764.357207,4.002070036225634
2018-11-23,4307.388731717267,-0.47526811230499766,3055231902.513544,4.2608245644298774
2018-11-24,4376.904946801552,-0.4813235497715631,3520222575.53617,3.4845609798171475
2018-11-25,3895.8368129589876,-0.40347892710355626,3115187178.442392,7.107124374676556
2018-11-26,4039.836551137432,-0.41658770414135227,5226773378.179892,7.107124374676556
2018-11-27,3811.9235292664935,-0.3214498292660005,4652103083.720623,6.330860790063826
2018-11-28,3832.92451590069,-0.21521730072086345,4050028039.1486397,5.295842677246852
2018-11-29,4267.243628990657,-0.10729613733905585,4973628807.699461,4.2608245644298774
2018-11-30,4279.475592548712,-0.31492428536723627,4313265392.487118,3.613938243919268
2018-12-01,4009.6895798259993,-0.27566853747111264,4007783472.5882053,2.5789201311022945
2018-12-02,4189.573822999859,-0.4021654311353883,3183894471.4847646,1.9320338105916859
2018-12-03,4124.593548643215,-0.34248927038626614,3242289555.8219714,3.4845609798171475
2018-12-04,3878.8392347832714,-0.13385918106948158,3128854932.5753694,3.613938243919268
2018-12-05,3943.6928120656007,-0.3594114040465972,3255899964.55098,3.0964291875107817
2018-12-06,3751.691966395661,-0.21299674710269514,3020004368.112703,4.002070036225634
2018-12-07,3466.763863771732,-0.30437199441543,3672494312.3177876,6.072106261859582
2018-12-08,3408.5236170431267,-0.5602316763198467,5243194483.926532,3.7433155080213902
2018-12-09,3424.7058606626006,-0.37389777604369884,3430203804.247037,2.837674659306538
2018-12-10,3550.546433896889,-0.18839030744309554,2938443353.811616,3.4845609798171475
2018-12-11,3433.8084404312785,-0.3819742489270387,2614506143.32925,3.4845609798171475
2018-12-12,3378.808778413106,-0.5088902513795218,2720740076.8003125,2.837674659306538
2018-12-13,3438.1000735289817,-0.3819742489270387,2552041789.9907007,3.3551837157150253
2018-12-14,3294.636156545267,-0.4853531018337886,2620531732.8481603,3.4845609798171475
2018-12-15,3216.6271499079407,-0.5650820692592472,2663819604.586118,2.7082973952044167
2018-12-16,3221.9762037129963,-0.16875536480686704,2103029919.7436218,2.320165602898051
2018-12-17,3217.0468349697426,-0.006696758916679035,1972663570.3920543,3.4845609798171475
2018-12-18,3506.2170132794818,-0.254228730118657,3421249875.3626423,3.8726927721235116
2018-12-19,3655.775045729801,-0.18208154506437774,3898845061.80057,5.1664654131447305
2018-12-20,3687.750553192723,-0.1344564729998079,4721562503.691853,4.907710884940488
2018-12-21,4065.097238010126,-0.009060562708631481,6126325232.95458,3.225806451612904
2018-12-22,3846.2274979885774,-0.2660944206008584,4813606168.926531,2.1907883387959295
2018-12-23,3960.567773408038,0.12568976088289385,3568245607.7466927,2.449542867000173
2018-12-24,3941.617740158326,-0.18454935622317603,3514437242.642075,3.4845609798171475
2018-12-25,4021.990255345401,-0.14818161283035924,5022191528.110896,2.9670519234086603
2018-12-26,3759.1784268965694,-0.3273027401782767,4189084247.453542,2.449542867000173
2018-12-27,3781.613081593353,-0.7050331642606321,3568561115.8269877,2.837674659306538
2018-12-28,3587.703880138819,-0.3047210300429185,3386167814.2749724,2.7082973952044167
2018-12-29,3854.4210969825917,0.11775751072961366,3561935968.9151506,2.1907883387959295
2018-12-30,3778.193939889601,-0.04353157572041699,3031003209.033743,1.54390201828532
2018-12-31,3809.7282286410905,-0.3375536480686696,3109685385.4562902,1.6732792823874423
2019-01-01,3692.5315655246986,-0.03648068669527904,2991427568.3035398,1.4145247541831987
2019-01-02,3794.2642537397164,-0.13968006242684364,2689877851.31483,2.5789201311022945
2019-01-03,3872.1721842228935,-0.09993868792152061,3263469039.3230205,2.449542867000173
2019-01-04,3776.525807694106,-0.2228556786881046,2261199754.98875,2.320165602898051
2019-01-05,3815.268079882635,-0.26082715567694115,2950054796.0741415,1.2851474900810764
2019-01-06,3787.3078571242845,-0.1963359169816156,2763831883.889694,1.4145247541831987
2019-01-07,4013.5200912973864,-0.08958548378334336,3435733235.508936,2.1907883387959295
2019-01-08,3989.6687175387638,-0.04635193133047216,3360163853.3972144,2.7082973952044167
2019-01-09,3973.5912546157865,-0.11423364101358113,3482430797.632785,2.0614110746938072
2019-01-10,3982.2259127624075,-0.31819082205348304,3230523440.813054,2.9670519234086603
2019-01-11,3623.8477291056797,-0.3286695278969958,4144535969.992497,2.449542867000173
2019-01-12,3632.849306434781,-0.49031717784989015,3263342032.794205,1.54390201828532
2019-01-13,3598.4363465618803,-0.1441316616538813,2456062889.7924027,0.7676384336725892
2019-01-14,3495.832311307438,-0.1769560911191813,2675674829.818869,2.1907883387959295
2019-01-15,3648.04828565649,-0.0786140479430546,3101461657.547051,1.8026565464895636
2019-01-16,3567.801243199206,-0.08932087856601878,2953789408.2270346,1.6732792823874423
2019-01-17,3597.6473233295915,-0.12137339055794,2753646523.928816,1.4145247541831987
2019-01-18,3620.9812811457246,-0.21434934002753264,3049367561.0957274,1.0263929618768328
2019-01-19,3597.7932517701506,0.30699833581501257,2649449860.3668847,0.6382611695704679
2019-01-20,3674.587270857304,-0.2594346603522274,2766880413.283615,0.25012937726410245
2019-01-21,3539.167531041029,-0.07737584304107914,2940644468.975576,0.8970156977747115
2019-01-22,3531.004182799933,0.17912807770499195,2561594564.573847,1.0263929618768328
2019-01-23,3571.2669080928695,-0.22650214592274687,2718371971.9030104,0.8970156977747115
2019-01-24,3555.7000025226243,-0.4214592274678112,2663764215.2983246,1.0263929618768328
2019-01-25,3565.6420046170365,-0.3030042918454936,2514079887.672157,0.6382611695704679
2019-01-26,3564.822417111422,-0.031614580184972596,2582590473.407218,0.25012937726410245
2019-01-27,3563.614563419144,0.22214592274678113,2548165746.089901,0.25012937726410245
2019-01-28,3553.121681129778,0.10729613733905574,2882787006.773549,1.750905640848715
2019-01-29,3432.215668301249,-0.28139930358733506,3445780457.599724,1.500776263584613
2019-01-30,3413.3754832497975,-0.05891533359344525,4865613085.112716,1.25064688632051
2019-01-31,3457.8826491759864,-0.46094420600858377,4973814467.106895,1.000517509056409
2019-02-01,3431.943637864456,0.3014196104324859,4330022381.196439,1.000517509056409
2019-02-02,3464.490147562154,0.14233448251600633,3765731026.2153797,0.25012937726410245
2019-02-03,3486.581616258029,-0.26151160253146144,3310421843.82123,0.25012937726410245
2019-02-04,3454.025843825187,-0.10142308561102337,2375918195.082078,1.25064688632051
2019-02-05,3464.003508861087,-0.3819742489270387,4454914648.715065,2.001035018112817
2019-02-06,3469.8946770792636,-0.1769560911191813,3653777871.7193217,2.001035018112817
2019-02-07,3405.836861256719,-0.4050498857365811,4211212356.0140643,1.750905640848715
2019-02-08,3394.0146529587223,-0.2585836909871245,3297274818.3709226,2.001035018112817
2019-02-09,3664.2821026589836,0.1149341674547173,6293135761.36397,1.000517509056409
2019-02-10,3667.4082642899566,-0.5160741760466435,4883557856.511256,0.5002587545282049
2019-02-11,3675.6916291247258,0.11388362111987216,5081021129.885805,1.500776263584613
2019-02-12,3631.444539729949,-0.35584448371623334,5446022475.782068,1.25064688632051
2019-02-13,3633.9650467461183,0.012875536480686622,5532706261.952275,1.25064688632051
2019-02-14,3610.0622730634022,-0.19295041548717018,5635612273.288616,1.000517509056409
2019-02-15,3589.661829626318,-0.35133935178333586,11971659893.345224,0.7503881317923069
2019-02-16,3601.2291913968643,0.28433476394849777,4506367416.966915,0.0
2019-02-17,3622.5916530750715,-0.6471718659919288,4019925054.643214,0.25012937726410245
2019-02-18,3665.075530800723,-0.207204671779357,4945386865.287532,2.251164395376919
2019-02-19,3886.5202004751386,0.21030042918454928,9588927258.746943,2.501293772641022
2019-02-20,3915.0099712770552,-0.14104895613588425,5969708630.056735,2.251164395376919
2019-02-21,3976.808906528991,0.27997980308003023,6377580055.125392,1.750905640848715
2019-02-22,3934.813593894817,-0.3161659513590845,6838246918.228343,1.500776263584613
2019-02-23,3973.6413227746357,0.12568976088289385,5999302845.797907,1.500776263584613
2019-02-24,4115.3379267876635,0.06866952789699565,8493566414.707253,2.751423149905123
2019-02-25,3742.868946700387,-0.2821526739644115,11112465191.137722,2.001035018112817
2019-02-26,3824.683504217102,-0.21275291232372784,9049456993.516651,1.500776263584613
2019-02-27,3809.209774682024,-0.08166596143383914,2992667601.164757,1.000517509056409
2019-02-28,3813.377891881294,-0.26082715567694115,7731184275.9768505,0.7503881317923069
2019-03-01,3815.6076075249844,-0.34907010014306156,7627783000.608827,0.7503881317923069
2019-03-02,3815.753939922755,-0.07562527749001041,5524886886.074838,0.25012937726410245
2019-03-03,3819.645730582585,0.07999999999999996,3291046239.4080496,0.5002587545282049
2019-03-04,3806.9542737979564,-0.06373710844917052,6749676086.649796,0.7503881317923069
2019-03-05,3712.812457297799,0.24851169874013568,3608196680.9514556,1.25064688632051
2019-03-06,3852.461665785486,-0.03648068669527904,9088065055.193892,1.25064688632051
2019-03-07,3860.510762380684,0.11158798283261795,8477459044.147217,1.000517509056409
2019-03-08,3871.637247965991,-0.1311285029033073,6098011809.539175,0.5002587545282049
2019-03-09,3861.879307396147,0.252605763335377,9387592412.254822,0.5002587545282049
2019-03-10,3941.600873271771,0.09184549356223165,8968209821.64562,0.5002587545282049
2019-03-11,3923.559788806432,-0.08128095080884784,8576340543.966685,1.000517509056409
2019-03-12,3860.3592300287123,0.31940365936299975,6459945402.485972,1.000517509056409
2019-03-13,3876.480852754649,0.4472103004291845,8326845840.668451,0.7503881317923069
2019-03-14,3865.817782663389,-0.16261325703385798,7240802846.749305,0.5002587545282049
2019-03-15,3876.6987080329527,-0.26191857093144655,8610482287.345255,0.5002587545282049
2019-03-16,3925.460579704576,0.2859099625604966,8157372614.811613,0.25012937726410245
2019-03-17,4007.709463818873,-0.4342337793486494,8463266884.802993,0.0
2019-03-18,3980.9901047320204,0.1824286796263569,6533306536.989777,0.7503881317923069
2019-03-19,3986.7068940461468,0.17912807770499195,7639543944.601985,1.25064688632051
2019-03-20,4013.5769693454813,0.46201716738197407,7503839510.974511,1.000517509056409
2019-03-21,4045.57263350974,-0.07399141630901296,9137227916.145353,1.25064688632051
2019-03-22,3983.317781297362,-0.0858369098712447,9845582434.366617,0.5002587545282049
2019-03-23,3989.1584912154526,-0.27092274678111594,9404569962.845264,0.0
2019-03-24,4008.945386314754,0.1879504413312818,9206940724.647112,0.0
2019-03-25,3993.394900459549,-0.15121788083161483,9883972400.782845,0.5002587545282049
2019-03-26,3927.577296521434,-0.031614580184972596,10661215003.017866,0.5002587545282049
2019-03-27,3938.659743156943,0.05103328885202141,19375985748.468594,1.25064688632051
2019-03-28,4036.1609179207603,0.17118795044133117,16215886403.31156,0.7503881317923069
2019-03-29,4028.3913011796208,-0.05891533359344525,15160882530.764353,0.7503881317923069
2019-03-30,4103.322859513963,-0.11338456931829533,16340416942.468424,0.25012937726410245
2019-03-31,4103.856421333923,-0.21275291232372784,13007834059.593706,0.25012937726410245
2019-04-01,4103.521738549332,0.019244081406617652,9729996888.256725,1.25064688632051
2019-04-02,4146.321927706636,-0.12035598620290167,12393581266.933498,7.503881317923063
2019-04-03,4862.230427766917,-0.12898274734957227,24241877355.466156,8.004140072451268
2019-04-04,4955.831824018296,0.05712594346603517,27840300618.851505,5.002587545282043
2019-04-05,4899.021553783287,-0.22879976320852455,23773239680.778233,3.251681904433328
2019-04-06,5014.955826888765,0.06596458325819587,20072621554.053333,2.501293772641022
2019-04-07,5041.869075888309,-0.21745350500715316,19652913084.11381,2.501293772641022
2019-04-08,5176.97788362072,0.09184549356223165,22875598540.266926,3.501811281697429
2019-04-09,5266.89477647303,-0.21185279883115704,21960916922.811954,3.001552527169226
2019-04-10,5172.1752647597095,0.10261412407335141,15780870292.553698,2.751423149905123
2019-04-11,5308.905683164441,0.05385051421167697,19407452726.86936,3.001552527169226
2019-04-12,5047.79316241402,0.30381748362322103,19758274668.344517,2.501293772641022
2019-04-13,5082.46515242293,-0.28326180257510736,15595642633.838465,1.25064688632051
2019-04-14,5072.987191337883,0.28433476394849777,12260233700.583128,0.25012937726410245
2019-04-15,5149.314492798127,-0.18884120171673827,12373544680.894629,2.001035018112817
2019-04-16,5039.881017404402,0.13236955048565613,13837248984.63684,2.251164395376919
2019-04-17,5213.598376962082,-0.11874105865522183,13646324289.841606,2.251164395376919
2019-04-18,5218.957150384528,-0.05030042918454941,14530488675.954275,2.251164395376919
2019-04-19,5274.767013336503,0.15107296137339044,15343841014.064018,1.750905640848715
2019-04-20,5280.354444383007,0.23072369394701786,16257796673.886168,1.500776263584613
2019-04-21,5307.689183437135,-0.27092274678111594,14990889921.786966,1.500776263584613
2019-04-22,5311.164840299274,0.11158798283261795,16383813161.830389,2.001035018112817
2019-04-23,5380.935789575588,-0.2948750315576875,17199396916.729523,3.751940658961532
2019-04-24,5557.9257276108365,-0.2654611974952509,19400647819.940308,3.001552527169226
2019-04-25,5452.101753394462,-0.22842155460181218,20538511242.262634,2.501293772641022
2019-04-26,5203.088598730703,-0.11700926135080197,19329534423.79327,2.751423149905123
2019-04-27,5295.847320048228,-0.03433476394849794,19632024917.711243,1.25064688632051
2019-04-28,5256.977802474059,0.01690461592362258,14876251954.397636,1.000517509056409
2019-04-29,5257.803249232503,-0.05891533359344525,15573084968.740429,1.750905640848715
2019-04-30,5199.755008563461,0.11775751072961366,15442022886.730194,1.500776263584613
2019-05-01,5292.803974562054,-0.7014032888074457,16794865767.201723,1.25064688632051
2019-05-02,5354.5868001739655,-0.040824034334764,14566414699.69271,2.001035018112817
2019-05-03,5450.706620486424,-0.11181386943754246,16512618030.609243,3.251681904433328
2019-05-04,5731.493099606555,0.36975899636843834,20006287572.082245,2.501293772641022
2019-05-05,5803.943309048437,-0.20429184549356227,19242843059.82611,2.251164395376919
2019-05-06,5749.323780460327,0.008927038626609374,16184057012.270828,2.251164395376919
2019-05-07,5715.7571359661015,-0.09538972726014128,16811224132.040009,3.501811281697429
2019-05-08,5841.053771273751,-0.7373390557939915,19408267639.192204,3.501811281697429
2019-05-09,5957.856732858399,-0.1581224020817141,16672412472.112143,4.252199413489736
2019-05-10,6168.268996398258,-0.07444701221525263,18401396126.039753,5.002587545282043
2019-05-11,6370.233758607852,0.009628416534899376,20801839693.04227,7.003622563394859
2019-05-12,7258.261280655222,-0.02090840237772834,32480039429.768772,7.754010695187165
2019-05-13,6953.75138858638,0.1329652005139279,31545333636.538036,9.50491633603588
2019-05-14,7805.98164948938,-0.08806350640549881,32078035930.772472,12.256339485941002
2019-05-15,7990.055553534356,-0.11545064377682412,35426123184.643654,8.754528204243574
2019-05-16,8192.223138952013,-0.06240158088121783,30893707828.03641,7.503881317923063
2019-05-17,7875.913199526066,-0.16719332169975953,35026947533.93092,8.504398826979472
2019-05-18,7343.371457162994,0.03610199444584694,33030146385.78164,5.002587545282043
2019-05-19,7300.655158341227,0.1540508787493705,22478772524.431953,6.003105054338449
2019-05-20,8168.730689783752,-0.16875536480686704,30747684364.455803,6.253234431602553
2019-05-21,7976.851712899625,-0.23930954544030583,28621475467.769623,5.252716922546143
2019-05-22,7958.365526075088,-0.1545407725321889,25314342979.04727,5.002587545282043
2019-05-23,7665.79685383355,-0.07526057633353778,24589881451.39529,4.502328790753839
2019-05-24,7861.812792465447,-0.09343017497523942,25345060242.591587,4.502328790753839
2019-05-25,7977.244882467973,-0.42695713587222256,27368459147.198563,3.751940658961532
2019-05-26,8037.627431860584,-0.015504291845493678,23978335158.484913,4.252199413489736
2019-05-27,8631.080577844017,0.15995708154506427,29224396883.37161,7.503881317923063
2019-05-28,8816.03391493351,-0.13968006242684364,33136840741.263596,6.003105054338449
2019-05-29,8726.978110456395,-0.014355483202604769,27335990651.150314,5.502846299810247
2019-05-30,8650.677405968292,-0.2490146273101516,28214892246.82482,6.253234431602553
2019-05-31,8310.891063057417,-0.09641324340895163,33295240431.3568,5.502846299810247
2019-06-01,8575.646353354166,-0.07296137339055803,30329343188.810726,4.002070036225634
2019-06-02,8554.261728092017,-0.1748597909370969,26683797989.859898,4.252199413489736
2019-06-03,8743.705469134235,-0.28540772532188846,25133975363.261288,4.252199413489736
2019-06-04,8173.632761796738,-0.21112578408715754,24486741553.27431,6.003105054338449
2019-06-05,7683.636261419786,-0.012394849785407835,25442100899.747612,4.252199413489736
2019-06-06,7812.44885473215,-0.06305711455926055,24641673547.477314,4.002070036225634
2019-06-07,7821.123897094859,0.1182965956914871,24560046377.825275,4.252199413489736
2019-06-08,8036.108159122215,0.13807180990264822,23629265497.41496,2.751423149905123
2019-06-09,7942.539284064289,0.054949693942165534,19829877310.707806,2.501293772641022
2019-06-10,7668.029627860183,-0.2660944206008584,20152037017.9227,3.501811281697429
2019-06-11,8002.729982894047,-0.202497073741709,21741587787.865116,3.501811281697429
2019-06-12,7897.975476598364,-0.1215776232055647,21017248550.29671,3.251681904433328
2019-06-13,8145.05909812096,0.09924892703862648,22181532883.49916,3.501811281697429
2019-06-14,8227.625725590904,-0.005528478940859893,22919390183.839664,4.002070036225634
2019-06-15,8671.505388660793,-0.27190550343727454,23291543613.425556,3.751940658961532
2019-06-16,8818.609506932296,0.019742489270386188,21892878336.785255,5.752975677074349
2019-06-17,8978.77258780693,-0.10669165205827247,27305637341.28109,6.753493186130757
2019-06-18,9312.868294808708,-0.24377682403433482,27464356714.403492,6.003105054338449
2019-06-19,9094.021746079217,-0.06074052520549944,25029522786.9119,5.502846299810247
2019-06-20,9285.928674251472,-0.17293612724059587,22298101529.460793,5.252716922546143
2019-06-21,9548.31456526146,0.02281779726433436,24707058599.119995,7.754010695187165
2019-06-22,10118.359455626854,0.08765769280790736,28580960082.617817,14.257374504053821
2019-06-23,10704.922148115673,-0.08049147053810762,40190146696.56423,9.254786958771778
2019-06-24,10846.12509964766,-0.15905167635367348,29108428088.363773,9.254786958771778
2019-06-25,11045.550419814825,0.04644778980850084,27529761440.98961,10.75556322235639
2019-06-26,11808.419904075861,-0.019809616304728217,33544426408.459377,21.51112644471278
2019-06-27,12996.124342788677,0.038148301359946124,56948964491.46552,17.258927031223045
2019-06-28,11178.682998186501,0.19783148859272637,49628524363.00495,12.506468863205107
2019-06-29,12352.19686591269,-0.12433476394849796,44872003180.54631,8.25426944971537
2019-06-30,11972.555667220913,0.028062066688676057,37724824506.92749,7.253751940658961
2019-07-01,10888.097181679726,0.03317155348762579,34920211165.40479,8.754528204243574
2019-07-02,10639.046292232071,-0.11519896898442539,37463414436.63033,8.754528204243574
2019-07-03,10822.764178376405,-0.195237965063831,39264695559.40571,7.503881317923063
2019-07-04,11975.637393818817,-0.05664027080940587,39944515601.67296,7.003622563394859
2019-07-05,11229.60561912491,-0.19160024524831398,32487314999.664185,6.503363808866655
2019-07-06,10987.248856214646,-0.057362165731264514,31349147296.84112,4.752458168017941
2019-07-07,11279.476377672418,0.02303711184044427,28013279880.59072,4.502328790753839
2019-07-08,11436.430746923896,-0.0660944206008584,25828700446.947784,6.003105054338449
2019-07-09,12260.28269787262,-0.02942979767014109,30917398835.988853,8.504398826979472
2019-07-10,12544.167261709219,-0.10824730309708858,35885342263.04269,8.754528204243574
2019-07-11,12166.398288868606,-0.22130399050315044,42163626088.16242,8.004140072451268
2019-07-12,11385.060490564521,0.01690461592362258,37061858272.52717,7.253751940658961
2019-07-13,11804.562793905448,-0.25505824647455555,30078548879.930676,5.002587545282043
2019-07-14,11418.511855491488,-0.12309922405707308,28485045772.443813,5.752975677074349
2019-07-15,10285.461109066944,-0.2910669727517717,29857566850.991676,7.754010695187165
2019-07-16,10911.345158309634,-0.04687147052179813,37553147017.32781,8.004140072451268
2019-07-17,9538.827124243868,-0.2339055793991417,34409824868.73926,8.25426944971537
2019-07-18,9657.303101319074,-0.04807443039433135,33328381504.616615,7.003622563394859
2019-07-19,10636.155728360647,-0.2318201051804389,34034952895.23173,6.003105054338449
2019-07-20,10536.565849576118,-0.21773001045911933,28858600367.989872,4.502328790753839
2019-07-21,10774.281137633849,-0.5608491517124176,26163874235.136333,4.252199413489736
2019-07-22,10607.463560702123,0.02032553243177576,22814710058.302956,4.502328790753839
2019-07-23,10343.318139598357,0.14062105528906832,21903683695.255173,5.002587545282043
2019-07-24,9936.380762347033,-0.2825251425277049,22986552398.152935,5.502846299810247
2019-07-25,9799.306312967936,0.12311278621380795,33861034798.8304,4.752458168017941
2019-07-26,9878.23193291115,-0.47889192352711674,21622492404.321915,4.252199413489736
2019-07-27,9845.999447078504,-0.16921538397433233,19942172080.922203,4.502328790753839
2019-07-28,9447.678401413306,-0.30861912824349336,21257664351.47119,4.002070036225634
2019-07-29,9534.755426833233,-0.0735998297449722,18649152592.721436,4.502328790753839
2019-07-30,9510.593552181648,0.18729947081128373,18424113909.504322,4.502328790753839
2019-07-31,9568.437452164315,0.11816881258941336,20138691741.084114,4.502328790753839
2019-08-01,10062.996285663326,0.06495694989336204,22957330875.71389,4.502328790753839
2019-08-02,10361.312000080692,0.03822062405753385,23668036460.12257,4.752458168017941
2019-08-03,10529.171907427639,-0.2652485824378936,24128945574.578556,4.002070036225634
2019-08-04,10791.200523159,0.052780567984658855,22296222952.509827,4.002070036225634
2019-08-05,10951.593834840049,-0.15833526258614863,23160251364.75935,7.754010695187165
2019-08-06,11818.525531066103,-0.035161001583622176,30944497414.37189,7.754010695187165
2019-08-07,11510.164154730011,-0.10434549356223183,31588470767.84309,6.503363808866655
2019-08-08,11970.657556451994,-0.16291375154330068,30083670251.80272,6.003105054338449
2019-08-09,12024.331570998236,-0.031209633734739062,26678574728.135372,5.252716922546143
2019-08-10,11852.561606995518,-0.009213962003661647,26240065034.99351,4.252199413489736
2019-08-11,11327.842642233223,-0.11158798283261806,24949094386.512787,3.501811281697429
2019-08-12,11549.998354322472,0.0037836006324824534,23042219585.47862,4.252199413489736
2019-08-13,11381.241355678554,-0.03375245325339149,19933740545.556496,5.252716922546143
2019-08-14,10903.6549918801,-0.30241496380757166,22886684527.86748,5.252716922546143
2019-08-15,10016.217389275296,-0.11201479619661875,26620934497.854107,6.253234431602553
2019-08-16,10295.87714290961,0.12017167381974236,31003755661.55879,4.752458168017941
2019-08-17,10324.993597415598,-0.13476394849785414,28168163140.752064,3.501811281697429
2019-08-18,10224.218706633936,-0.018532969176746072,20998246406.662758,3.251681904433328
2019-08-19,10309.872435928555,-0.18542291769531702,19708814223.24016,4.252199413489736
2019-08-20,10895.97184442924,-0.20171673819742494,22097997941.55373,4.502328790753839
2019-08-21,10743.789313302059,-0.16318621484850435,19460170323.014637,4.502328790753839
2019-08-22,10124.058214168905,-0.41774922948411447,22757336326.19253,4.252199413489736
2019-08-23,10127.78985767835,-0.24529547705513377,20144228964.473103,3.751940658961532
2019-08-24,10385.509090033882,0.062231759656652286,18313019852.750786,3.251681904433328
2019-08-25,10145.01247970698,-0.22044479126024197,21187546608.001797,2.751423149905123
2019-08-26,10090.061576030994,-0.05293276108726763,17899166778.010113,3.751940658961532
2019-08-27,10334.911854471331,0.20008879680331493,23392461462.60586,3.751940658961532
2019-08-28,10167.889390020262,0.004291845493562152,20937236587.026714,4.002070036225634
2019-08-29,9753.48704889705,-0.22821063057114566,22948105441.570866,5.002587545282043
2019-08-30,9485.141423780755,-0.17086644286746278,20461661030.393738,3.501811281697429
2019-08-31,9588.98750205815,-0.3094508189541912,16388578393.607964,2.501293772641022
2019-09-01,9607.289264302583,0.003004291845493501,15364904438.864746,2.501293772641022
2019-09-02,9729.266231867814,0.19001704979716616,15003447441.307947,3.751940658961532
2019-09-03,10323.022660378076,-0.0002861230329042064,20258697359.12371,4.502328790753839
2019-09-04,10620.165189356907,-0.041213475219001816,23588848898.316532,4.002070036225634
2019-09-05,10573.515179027892,0.07423732745621148,21198071664.662186,3.251681904433328
2019-09-06,10570.249940786205,-0.12621927428794388,18952591605.050835,3.751940658961532
2019-09-07,10350.748325717243,-0.0858369098712447,23555216964.15641,2.501293772641022
2019-09-08,10461.547731202416,0.1374050841862,18658457493.748917,2.251164395376919
2019-09-09,10404.333900445994,-0.15098712446351936,16804085431.159666,3.001552527169226
2019-09-10,10321.931613525778,-0.12570155166721697,21012460993.656765,3.001552527169226
2019-09-11,10121.102297214318,-0.13190271816881266,17425806760.661724,2.751423149905123
2019-09-12,10150.71002363705,-0.03807282292676184,19989784060.802094,2.751423149905123
2019-09-13,10401.319919342226,-0.16216096632892354,17986804176.941467,2.251164395376919
2019-09-14,10355.626898620032,0.35836909871244627,16650634275.92447,2.001035018112817
2019-09-15,10349.551958231765,0.05385051421167697,16529697331.07751,1.750905640848715
2019-09-16,10305.675020156998,0.024156958920907357,13781855194.274492,2.501293772641022
2019-09-17,10268.421696882157,-0.3819742489270387,17580630287.953926,2.501293772641022
2019-09-18,10203.071046816189,-0.14361980529676546,17279102873.152096,2.251164395376919
2019-09-19,10158.854517376085,-0.17890864500306566,18848349197.54596,3.251681904433328
2019-09-20,10253.232374680329,-0.0667312750934515,23532550737.76059,2.501293772641022
2019-09-21,10178.442572698175,-0.15327412569583146,17281137871.79277,1.750905640848715
2019-09-22,9997.199887816778,-0.050997222923504226,15973816316.06345,1.750905640848715
2019-09-23,10041.304200624943,0.08298904977738547,16268084726.893106,3.001552527169226
2019-09-24,9699.504938095957,-0.09339493940631138,17797331461.86323,4.752458168017941
2019-09-25,8702.713528026236,-0.1678034947884734,27762368999.148655,6.503363808866655
2019-09-26,8446.244115548528,-0.13555339744995465,25000732108.2125,5.502846299810247
2019-09-27,8098.80982048931,-0.10939328911431923,22627889543.82238,4.752458168017941
2019-09-28,8183.482347567026,-0.34966835739367935,19755414533.472134,3.001552527169226
2019-09-29,8225.11037185192,-0.1598712446351932,17936691398.41125,2.751423149905123
2019-09-30,8064.380983385267,0.17328326180257503,16673592219.88411,4.002070036225634
2019-10-01,8271.290855465355,-0.09272382473300733,21681424234.680668,3.251681904433328
2019-10-02,8366.503905663569,-0.1960275476594471,17832872037.116558,3.001552527169226
2019-10-03,8350.132163242944,-0.0786140479430546,17676173879.14879,2.751423149905123
2019-10-04,8176.354679406582,0.07656098573999714,17383555314.276905,2.751423149905123
2019-10-05,8156.519553840962,-0.026609442060085864,16931274118.12778,2.001035018112817
2019-10-06,8140.242484268429,0.012875536480686622,16751341177.800287,2.001035018112817
2019-10-07,7890.234349864658,-0.17955125767371116,16860212059.076086,2.751423149905123
