,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,use_static_covariates,batch_size,lr,RMSE,sMAPE,MAPE,type
6,28,12,32,2,5,0.19328375242420343,6,True,256,0.003934256502733023,0.02808021567761898,3.6139193922281265,3.68787981569767,22
7,13,18,22,2,8,0.2628744753924979,6,True,128,0.0014063490050455006,0.02720009535551071,3.340369090437889,3.3585596829652786,22
8,30,9,9,3,2,0.2376679977138162,6,True,128,0.0011793240239855556,0.02804097905755043,3.5334981977939606,3.598947450518608,22
9,9,15,8,1,4,0.2955783875393256,6,False,128,0.0010803567623368783,0.02736128307878971,3.3313680440187454,3.372127190232277,22
0,2,31,23,2,3,0.21869420331435438,9,False,64,0.0022792773813610414,0.027491498738527298,3.3345870673656464,3.358684480190277,23
1,16,25,15,1,5,0.10311441256386769,9,False,32,0.0037231531193510064,0.0676967203617096,8.988076448440552,8.896464854478836,23
2,12,6,25,1,8,0.194278392333224,10,False,64,0.0011649164327770518,0.02755223959684372,3.3748384565114975,3.401847183704376,23
3,31,28,17,3,6,0.21603697894634288,7,False,128,0.0030160456534714187,0.027555789798498154,3.343847021460533,3.3820413053035736,23
4,12,17,12,1,7,0.10475405430343676,10,False,64,0.003231063203704601,0.035858403891325,4.022952541708946,4.009094089269638,23
5,21,1,23,1,7,0.23231794371938527,10,True,64,0.0015067368062208516,0.02922598458826542,3.738589957356453,3.7098709493875504,23
6,3,22,27,2,4,0.29115900185428367,10,True,64,0.00430422440060361,0.03753085434436798,3.969396650791168,3.9284013211727142,23
7,2,15,18,1,8,0.2319980747744029,10,False,128,0.0034758535613206047,0.02856048382818699,3.644369915127754,3.7203408777713776,23
8,25,20,24,3,5,0.034739751389943896,6,True,256,0.003965351004732689,0.027463510632514954,3.3883102238178253,3.407200425863266,23
9,20,23,16,2,2,0.20294368462519805,6,True,64,0.0018338660400394238,0.027607521042227745,3.350762650370598,3.3715642988681793,23
0,13,31,30,3,8,0.27117103155946376,7,False,128,0.004803801893691014,0.02726755663752556,3.2949544489383698,3.3208008855581284,24
1,28,30,9,1,4,0.051431107536506405,10,False,64,0.0026147978441519552,0.02951335720717907,3.648666664958,3.6485038697719574,24
2,25,7,19,1,6,0.14163010170179866,9,True,256,0.0018346210693952676,0.027339350432157516,3.372564911842346,3.4260809421539307,24
3,7,5,32,2,7,0.13585945622823037,10,False,32,0.002085680584921817,0.030126063153147697,3.549358993768692,3.540728986263275,24
4,7,26,19,1,4,0.18629011913637883,10,True,128,0.0028096285793434267,0.02793203853070736,3.478192165493965,3.492486849427223,24
5,4,23,10,1,4,0.07044207634036251,10,True,128,0.0014077270892942037,0.027279546484351158,3.329223021864891,3.3754095435142517,24
6,6,23,15,2,4,0.2538187057353222,9,True,256,0.0017133021788578303,0.027477409690618515,3.3081959933042526,3.330565243959427,24
7,29,11,28,3,4,0.20789997505196714,10,False,32,0.0030478260140662833,0.028293637558817863,3.4178923815488815,3.4383174031972885,24
8,14,10,31,3,2,0.11432375295535888,8,False,256,0.004900871204007187,0.027857661247253418,3.4790553152561188,3.5482145845890045,24
9,19,14,26,2,6,0.1349525807120114,9,False,256,0.0023267360969445616,0.027311647310853004,3.2691754400730133,3.2885603606700897,24
0,27,22,23,2,4,0.08293037662051707,6,False,256,0.004192225679843449,0.027420707046985626,3.3378399908542633,3.373989462852478,25
1,18,28,20,2,4,0.12112284620296296,9,False,64,0.002443344052570971,0.04731296747922897,5.8152057230472565,5.582286790013313,25
2,1,25,30,2,6,0.046972637534386484,10,True,128,0.0030328154507813774,0.028472447767853737,3.623697906732559,3.606131300330162,25
3,13,15,21,1,7,0.23858335760114885,7,False,256,0.0032275813777425688,0.027265207841992378,3.246738389134407,3.2662197947502136,25
4,28,13,32,1,2,0.10144829125408118,9,True,64,0.0019518565390669411,0.03080110438168049,4.043776914477348,4.006084054708481,25
5,6,29,19,3,7,0.29797596240993934,8,True,32,0.004907378517526131,0.02760523185133934,3.4267183393239975,3.3991411328315735,25
6,25,13,20,3,2,0.018170916748447685,6,True,256,0.0034129893222436584,0.027160946279764175,3.3882878720760345,3.4347280859947205,25
7,21,19,11,2,2,0.07317994498421697,6,True,32,0.003263380601306684,0.03288356214761734,4.348978400230408,4.395580664277077,25
8,6,24,13,3,8,0.19848510342028883,8,True,256,0.0030863943151381874,0.027118492871522903,3.2364800572395325,3.2696545124053955,25
9,5,18,13,2,8,0.03382375712793088,6,True,32,0.004499401090175252,0.03690531849861145,4.597296938300133,4.574209079146385,25
0,30,30,29,1,2,0.18694479129932662,10,False,256,0.004278186759260932,0.027279505506157875,3.2414063811302185,3.290819749236107,26
1,15,26,21,2,7,0.21034471351450604,6,True,256,0.002717346078364893,0.027068426832556725,3.2610200345516205,3.2912448048591614,26
2,26,22,19,2,4,0.23788346864241,10,False,256,0.0016485854485253526,0.027926797047257423,3.3583633601665497,3.374366834759712,26
3,5,8,18,1,8,0.0325931038133194,6,False,256,0.002714772052244228,0.02720932848751545,3.31772081553936,3.3611632883548737,26
4,24,27,10,2,4,0.08789377106637732,6,False,128,0.0034336399942851664,0.02737065777182579,3.33138071000576,3.3873330801725388,26
5,8,24,12,1,6,0.2588020931533133,9,False,64,0.001259815137635337,0.029733438044786453,3.786315396428108,3.7668179720640182,26
6,15,18,25,2,5,0.15834310907841562,9,False,32,0.0014031519038374594,0.041044797748327255,5.691220983862877,5.581840127706528,26
7,2,28,24,1,8,0.09759948652612332,9,False,128,0.0038786877196155126,0.02773340977728367,3.3003613352775574,3.3416245132684708,26
8,20,5,9,2,7,0.05411334075690851,8,True,32,0.001108033745473466,0.028659917414188385,3.590141236782074,3.5839393734931946,26
9,11,22,26,2,3,0.280384244949338,10,True,32,0.004319060042876215,0.04090161994099617,5.282152071595192,5.170031264424324,26
0,14,3,25,2,5,0.02630241440027634,6,True,128,0.0014143316447011065,0.031483329832553864,4.341557994484901,4.274386167526245,27
1,8,29,21,2,8,0.08184960561291169,7,True,32,0.0030148060536352747,0.030706878751516342,3.784167394042015,3.745931386947632,27
2,2,6,12,1,5,0.274592419330309,10,True,256,0.0043492594361618465,0.027802810072898865,3.286983072757721,3.316669911146164,27
3,12,31,26,2,4,0.23672961664117195,7,False,128,0.002153822244512404,0.027273885905742645,3.2284140586853027,3.2646071165800095,27
4,5,31,11,1,2,0.19482232446951023,6,False,128,0.004188053182446826,0.027476683259010315,3.2936085015535355,3.3258795738220215,27
5,27,21,15,1,6,0.19600811759225234,8,False,128,0.004240125285427202,0.027755726128816605,3.346056491136551,3.413665294647217,27
6,25,30,10,3,8,0.09509876086932569,10,False,128,0.004568865991025198,0.027362801134586334,3.2483693212270737,3.283471241593361,27
7,5,10,29,3,6,0.25736872881824074,10,False,32,0.003031718793278036,0.030271200463175774,3.9400503039360046,3.8950078189373016,27
8,3,27,17,1,7,0.14466773680419193,8,False,256,0.0026625827855778217,0.029547173529863358,3.794478625059128,3.7711244076490402,27
9,30,12,23,3,7,0.1701160326382396,8,True,256,0.004959106388869392,0.02720526047050953,3.2855521887540817,3.335229679942131,27
0,13,30,22,3,4,0.10805186912966953,6,False,256,0.004361278648021922,0.027021508663892746,3.2370809465646744,3.258288651704788,28
1,20,13,30,2,2,0.07886052970723602,9,True,32,0.001565262162575888,0.050912562757730484,5.933055654168129,5.6998830288648605,28
2,19,5,25,2,3,0.21548789366604557,6,False,32,0.0014010404437982253,0.027125440537929535,3.203962743282318,3.239951655268669,28
3,20,5,8,2,3,0.23328807765407755,10,False,32,0.003116234834655577,0.02990042045712471,3.789316490292549,3.75480093061924,28
4,18,27,20,1,4,0.23810585374830934,7,True,32,0.002227481479163582,0.03140012174844742,4.011998325586319,3.9574943482875824,28
5,14,2,9,1,4,0.20600621620335582,10,False,128,0.004743478665473219,0.02912493422627449,3.6837980151176453,3.6615360528230667,28
6,30,6,27,1,6,0.05054709001334179,7,False,128,0.001873004780146972,0.028801370412111282,3.5859163850545883,3.554418310523033,28
7,23,6,16,1,3,0.05454593897143173,9,False,256,0.0034351210182176945,0.028057729825377464,3.5320043563842773,3.6024190485477448,28
8,21,7,27,2,2,0.008338717929986828,6,False,128,0.0019343064094069949,0.027584606781601906,3.3220920711755753,3.3443212509155273,28
9,16,4,27,1,5,0.15826373988392867,8,False,64,0.004666157992330642,0.029086491093039513,3.4686490893363953,3.4987833350896835,28
0,26,17,29,3,6,0.20167358502249308,8,True,128,0.0031394169439158664,0.026807716116309166,3.2072871923446655,3.2229002565145493,29
1,31,14,18,2,8,0.2223310992570339,10,False,256,0.004935359551289196,0.027066705748438835,3.256877511739731,3.311491757631302,29
2,15,26,20,2,7,0.0547955435335424,9,True,256,0.003221201627747778,0.02641979418694973,3.109882213175297,3.129538893699646,29
3,7,29,12,1,6,0.05797267271287462,9,True,64,0.004814220906781895,0.04061654210090637,5.02055361866951,5.200253427028656,29
4,21,19,10,3,4,0.17784770308267528,6,False,256,0.0035566664008031784,0.026934156194329262,3.1528636813163757,3.171481192111969,29
5,21,26,14,3,2,0.005133099318162748,9,True,128,0.004661580999127203,0.02769646979868412,3.3715080469846725,3.3686909824609756,29
6,11,29,11,2,8,0.2895942762405545,10,False,64,0.0016844993262103251,0.02702430449426174,3.1800683587789536,3.2161545008420944,29
7,16,10,29,1,2,0.21803476024736476,8,False,256,0.0012382499872532042,0.027131563052535057,3.215349465608597,3.264077752828598,29
8,2,3,20,3,4,0.10149692808999354,7,False,32,0.003476583586068061,0.029325831681489944,3.6893460899591446,3.6557286977767944,29
9,12,2,30,3,4,0.10676443139106447,7,False,64,0.0037362418147738603,0.028672341257333755,3.5869669169187546,3.559304028749466,29
0,11,1,31,3,6,0.17941644340300614,10,False,128,0.0018703147074126654,0.026596669107675552,3.102070651948452,3.1392771750688553,30
1,24,16,19,3,6,0.008187008351429492,7,True,32,0.0024718236243057553,0.0623859167098999,8.871892839670181,8.308989554643631,30
2,10,25,10,1,8,0.040920687213989504,10,True,64,0.002378974262275963,0.03539291024208069,4.304217174649239,4.282408207654953,30
3,11,8,22,2,2,0.2923894569608469,8,False,64,0.0031520773117899425,0.02701256051659584,3.1239503994584084,3.176950290799141,30
4,18,15,24,2,5,0.28489917903532447,7,False,128,0.0034867494039520263,0.02661670371890068,3.0965490266680717,3.1035952270030975,30
5,3,17,24,2,5,0.28625437902777734,9,True,128,0.0030476629180357204,0.026283428072929382,3.0191022902727127,3.0508842319250107,30
6,1,27,9,1,7,0.07352428782501627,7,False,32,0.002354215367414764,0.03631718456745148,4.1136011481285095,3.9939843118190765,30
7,24,8,29,1,2,0.013218660331675002,10,True,64,0.004806971350930257,0.04266030341386795,4.5837558805942535,4.576030373573303,30
8,10,19,19,3,7,0.21334913164695407,9,False,128,0.0013204662580578225,0.02637305296957493,3.0195090919733047,3.0298421159386635,30
9,17,21,12,3,5,0.04423544614508137,8,True,64,0.003631244136523489,0.027454329654574394,3.1063804402947426,3.1385913491249084,30
0,6,24,32,3,6,0.21066436918721157,7,True,32,0.002538140360525818,0.038031790405511856,3.703681007027626,3.6709725856781006,31
1,1,17,19,1,6,0.13902064827161384,7,False,128,0.002170897830011834,0.02611289918422699,2.9774175956845284,2.9910171404480934,31
2,23,2,27,3,6,0.28892850610651294,6,False,256,0.0019308542497555186,0.026091642677783966,2.983563393354416,2.9823794960975647,31
3,12,23,19,1,3,0.2995375865628436,6,False,256,0.0028646727625329924,0.027465369552373886,3.317682445049286,3.3827178180217743,31
4,13,2,29,1,8,0.29470812938879287,9,True,128,0.0019486976331377726,0.02621028572320938,2.961898222565651,2.9794029891490936,31
5,8,12,12,2,5,0.1270304039379708,10,False,32,0.00260206700718308,0.029976414516568184,3.147418424487114,3.1858932226896286,31
6,20,8,23,1,4,0.21269965864256407,8,True,128,0.004393756291415817,0.026355832815170288,2.9793057590723038,3.0049534514546394,31
7,21,21,32,3,5,0.06964152933259955,8,False,128,0.00247736085692179,0.026853911578655243,3.182423859834671,3.238889202475548,31
8,2,7,16,3,4,0.13679240643527057,10,False,64,0.004137362500785668,0.027726368978619576,3.176625818014145,3.2055843621492386,31
9,14,25,25,3,7,0.18879629256433597,10,False,64,0.0027317967287421334,0.026852214708924294,3.123614192008972,3.1466834247112274,31
0,13,24,9,1,2,0.024041791484375963,10,True,32,0.0040702247377153965,0.059953004121780396,6.732486188411713,6.805765628814697,32
1,6,28,17,1,2,0.19562266725009106,8,False,256,0.002176444719344024,0.027078740298748016,3.1887799501419067,3.243625909090042,32
2,2,22,15,3,5,0.21173180638332711,8,False,64,0.001626031225837008,0.026382287964224815,2.986902743577957,2.987941727042198,32
3,12,23,24,3,6,0.2567201058554435,7,False,128,0.002010688349631767,0.02677106112241745,3.0052417889237404,3.015800379216671,32
4,3,19,24,2,7,0.24184569169161468,8,True,128,0.00301849814388925,0.02606291137635708,2.9214587062597275,2.935393527150154,32
5,30,24,19,3,4,0.05666357776353948,10,True,128,0.004663160116464878,0.028938865289092064,3.0639993026852608,3.1282465904951096,32
6,17,15,16,2,2,0.0469439042795735,9,True,64,0.0026527174231813794,0.03726192191243172,4.437323287129402,4.304874315857887,32
7,31,2,14,3,3,0.04840589946183558,10,False,64,0.004106924843140599,0.027564074844121933,3.252582997083664,3.237776458263397,32
8,24,5,15,3,3,0.10054043623246986,8,True,128,0.00376303979718094,0.026648012921214104,3.0407316982746124,3.096265532076359,32
9,2,30,16,3,4,0.24820463224917125,9,False,64,0.0036453863782342725,0.02734975703060627,3.278321400284767,3.2731886953115463,32
0,30,21,12,2,3,0.1758300729259376,7,False,256,0.0036626402459405687,0.026576023548841476,2.964211069047451,2.9752688482403755,33
1,17,2,29,1,5,0.08968757158382336,8,False,256,0.003374993414570179,0.026580238714814186,2.9812783002853394,2.9709473252296448,33
2,15,1,18,1,6,0.08182974436344999,6,False,64,0.0013800428593645333,0.025574414059519768,2.9464755207300186,2.946123480796814,33
3,15,3,31,1,7,0.21886583540346602,10,True,32,0.004916263959746038,0.031231120228767395,3.955094888806343,3.8894347846508026,33
4,1,19,25,2,5,0.1545112256295966,10,True,128,0.003442591876883515,0.02670319937169552,3.0405106022953987,3.0405016615986824,33
5,23,15,16,3,2,0.054734317935089184,9,True,64,0.0016899813134959234,0.026444409042596817,2.928013354539871,2.9603559523820877,33
6,4,27,32,3,2,0.16600624183638726,9,False,128,0.004895340486668175,0.026144951581954956,2.890518493950367,2.918051742017269,33
7,28,17,11,3,6,0.2911123866834286,9,False,32,0.0014379768518304283,0.02736135572195053,2.9929088428616524,3.020205907523632,33
8,22,25,14,2,8,0.07648630482050278,9,False,64,0.0045549766812800485,0.03928527981042862,4.308904707431793,4.2674679309129715,33
9,26,16,26,3,7,0.13530751004325986,6,False,64,0.003225396437738322,0.03745892643928528,4.3115101754665375,4.2694635689258575,33
0,12,3,24,2,6,0.21024120210386896,8,False,128,0.00213926225182399,0.025629466399550438,2.8527842834591866,2.8814854100346565,34
1,1,7,20,1,8,0.19939254433655862,7,False,64,0.004575123347486625,0.02584911324083805,2.853992208838463,2.8842873871326447,34
2,10,30,31,3,6,0.28749494230125117,8,False,128,0.003362056572716102,0.027381079271435738,3.118162788450718,3.1197449192404747,34
3,20,1,15,3,5,0.27838812843013316,8,False,128,0.003941416496958379,0.02566009759902954,2.8249867260456085,2.839779853820801,34
4,12,3,21,2,5,0.25905469362045447,8,True,128,0.0010687404647525072,0.026168184354901314,2.9229363426566124,2.932107262313366,34
5,27,19,19,1,2,0.24721009837130112,6,True,64,0.00436340078921748,0.03268222510814667,3.145410493016243,3.191271796822548,34
6,23,28,10,3,7,0.29905194516789235,8,True,32,0.0016870477120227254,0.026429791003465652,2.9333995655179024,2.981605753302574,34
7,30,3,19,3,5,0.23756921909914305,8,False,32,0.0037396393867265005,0.031953275203704834,3.9558574557304382,3.899422287940979,34
8,3,26,11,3,8,0.21322143169302185,8,True,64,0.002365585798781005,0.03212354704737663,3.260596841573715,3.2450951635837555,34
9,10,14,30,2,3,0.07826507651888037,7,True,32,0.0023324589262410833,0.03823138400912285,4.320651292800903,4.229668900370598,34
0,3,10,17,1,2,0.01282488394835043,6,True,32,0.004958319515104024,0.054443299770355225,6.655561178922653,6.472273170948029,35
1,14,20,32,1,2,0.0614263790379868,7,True,64,0.0010294712076025254,0.02822275646030903,3.2415930181741714,3.220207244157791,35
2,11,7,25,3,4,0.1894675254279176,7,True,128,0.002165868818031157,0.025561876595020294,2.815237268805504,2.8243539854884148,35
3,30,4,15,1,7,0.22552559653402493,8,True,64,0.004833799796326096,0.02613222412765026,2.9211437329649925,2.9584920033812523,35
4,31,26,23,2,3,0.21265150378757794,7,True,256,0.0012705375492137027,0.02649267390370369,2.987116202712059,2.9936175793409348,35
5,12,21,12,2,6,0.27896050735701183,10,True,64,0.0047408370428938355,0.027389192953705788,3.0852483585476875,3.0787648633122444,35
6,21,4,28,1,6,0.15651988845439865,6,False,32,0.0026838100278051835,0.026068594306707382,2.9027940705418587,2.904375083744526,35
7,18,17,9,2,3,0.17874743299182808,8,False,32,0.0021244925914424154,0.026891393586993217,3.082466311752796,3.0608415603637695,35
8,5,20,22,2,6,0.10039257302817116,9,True,256,0.00224546038471936,0.02573428861796856,2.828923985362053,2.8619790449738503,35
9,27,30,30,3,6,0.10638284043673936,8,False,32,0.0019918267511584153,0.03594781085848808,4.970796033740044,4.831370711326599,35
0,3,14,25,3,5,0.12526873191619725,6,True,256,0.004991445998308695,0.025181246921420097,2.7647046372294426,2.782546542584896,36
1,12,16,17,2,6,0.2555926074170675,8,True,32,0.0043425252193588625,0.036310240626335144,4.295510426163673,4.254451766610146,36
2,25,21,17,1,4,0.05970491050259956,10,True,256,0.0029747172694088064,0.026923920959234238,3.086940199136734,3.078673966228962,36
3,11,31,28,1,8,0.07132526943027186,7,False,32,0.0025665169358043815,0.05238142982125282,5.9351470321416855,5.751711875200272,36
4,7,11,15,3,5,0.15193525193373608,10,False,256,0.0014424976310656037,0.025250153616070747,2.7853865176439285,2.8125546872615814,36
5,26,22,22,2,4,0.1869154961812262,7,True,128,0.0036363992898560587,0.025152692571282387,2.8199395164847374,2.8494738042354584,36
6,27,11,15,3,2,0.01344957768771644,7,True,32,0.004115572230194436,0.03679193556308746,4.76917140185833,4.652813822031021,36
7,11,31,29,1,2,0.06358401515752685,6,False,128,0.0018263265299590654,0.02725381776690483,3.0367599800229073,3.04230023175478,36
8,4,9,24,1,6,0.253554859490904,8,False,64,0.004625926588233149,0.027738168835639954,3.264380246400833,3.2370630651712418,36
9,17,6,13,3,8,0.072482340335335,7,False,256,0.002508019035773591,0.03188105300068855,4.075327143073082,3.99639792740345,36
0,11,5,19,2,4,0.16040884735121128,8,False,32,0.0017831371637785157,0.02574402093887329,2.9169518500566483,2.915460243821144,37
1,4,13,30,1,6,0.12094384026980019,7,True,32,0.0018730944300817693,0.03444070741534233,3.9924923330545425,3.9717502892017365,37
2,26,12,20,2,8,0.02150543410100574,6,True,64,0.0037266851138647622,0.03866942226886749,4.5190975069999695,4.363961145281792,37
3,2,18,18,3,7,0.07248570655027596,6,False,256,0.0012460993576350853,0.025507718324661255,2.8458960354328156,2.8563296422362328,37
4,22,10,16,2,8,0.11696395348754444,8,True,64,0.0035615831278631173,0.03536563366651535,3.923260420560837,3.8847263902425766,37
5,18,5,20,3,4,0.13565268874262373,10,True,64,0.004545592600705621,0.026691658422350883,3.1120451167225838,3.1043382361531258,37
6,24,11,13,3,7,0.16461671058812133,6,False,128,0.0020196032940391017,0.025264857336878777,2.8294630348682404,2.832939848303795,37
7,12,8,18,1,8,0.17800187821213478,8,False,64,0.0016374710098854572,0.03142884746193886,3.4578800201416016,3.4435737878084183,37
8,24,14,28,2,5,0.1497979131333151,8,True,64,0.0030443706612701617,0.026138633489608765,2.9440952464938164,2.938820980489254,37
9,17,24,32,1,7,0.017349182441472242,8,True,32,0.004120229347189038,0.04721476510167122,5.643749982118607,5.56943453848362,37
0,25,3,29,3,4,0.20204779948689197,6,False,128,0.004179856099005678,0.024588417261838913,2.735358662903309,2.759150415658951,38
1,23,19,8,2,4,0.10366870811685125,10,False,128,0.0017772661568787157,0.024691836908459663,2.7244985103607178,2.7391213923692703,38
2,28,15,8,1,6,0.18239997401342736,6,False,256,0.0042726158346599406,0.024630023166537285,2.738233469426632,2.7648326009511948,38
3,22,24,30,3,2,0.19769537782333843,9,False,32,0.001116013969074618,0.043984003365039825,4.325490444898605,4.3442510068416595,38
4,10,8,22,1,7,0.11439975736435898,7,False,32,0.004897894813858253,0.039750248193740845,4.214736819267273,4.163216799497604,38
5,8,28,30,3,2,0.19293137627098528,9,True,64,0.0020858229508955543,0.027557728812098503,3.2429929822683334,3.2211773097515106,38
6,21,6,9,2,5,0.015374148746342608,7,True,128,0.004851979667133919,0.025442419573664665,3.0377279967069626,3.089502267539501,38
7,13,16,13,2,3,0.12109706309886582,9,False,64,0.0011572129278428194,0.02476968988776207,2.805374376475811,2.8197690844535828,38
8,4,27,9,2,3,0.12224529162419034,6,True,64,0.00442357336101132,0.03141322359442711,3.9218079298734665,3.8511715829372406,38
9,2,31,8,3,8,0.013978398776412437,7,True,128,0.001029646759536067,0.028150450438261032,3.4476473927497864,3.5330090671777725,38
0,2,7,10,1,4,0.16831442060292903,9,True,64,0.003385223736973468,0.025323182344436646,2.9321394860744476,2.92404368519783,39
1,11,31,20,1,2,0.1487771671143178,10,True,32,0.002641219322310872,0.05442766472697258,6.551022082567215,6.615759432315826,39
2,12,28,12,3,7,0.09315560356613996,10,True,128,0.0019282525978622687,0.024940621107816696,2.8510291129350662,2.866874076426029,39
3,24,10,25,3,4,0.001250873550731546,8,True,256,0.002235721435419667,0.024991992861032486,2.836206741631031,2.8387635946273804,39
4,21,2,31,2,7,0.03155069393512348,8,False,64,0.0013099481198847825,0.024946438148617744,2.9446864500641823,2.9338357970118523,39
5,7,5,11,3,8,0.05082783806772779,10,False,128,0.00262193792994052,0.02519887685775757,2.8188778087496758,2.8668832033872604,39
6,1,3,23,1,8,0.06389760636190858,9,True,256,0.0031717443538742352,0.026063283905386925,3.052457980811596,3.028123825788498,39
7,1,2,23,1,2,0.1632399915328255,9,True,128,0.001168375374088304,0.025012323632836342,2.807771787047386,2.8090279549360275,39
8,25,2,21,3,7,0.13857153715167406,6,False,64,0.004880759709931428,0.026061324402689934,2.9661113396286964,3.0167773365974426,39
9,6,13,13,1,4,0.20487332178067372,7,True,32,0.0026894859331489216,0.028586208820343018,3.377841040492058,3.3461250364780426,39
0,2,6,20,1,7,0.1606726164693639,8,True,64,0.0024964963097281728,0.026391804218292236,3.226233273744583,3.1898770481348038,40
1,20,18,30,2,4,0.04949075304696773,6,True,64,0.0018705629841479215,0.02531316690146923,2.8855981305241585,2.9339399188756943,40
2,12,19,8,1,2,0.20169760444534302,6,True,128,0.0017567521952031248,0.02445974573493004,2.814188413321972,2.846209332346916,40
3,20,26,27,2,5,0.2541692855741,10,True,64,0.0020550543035919864,0.02428457885980606,2.768242359161377,2.789471112191677,40
4,2,2,30,2,2,0.02883846079577211,6,False,256,0.003086048411535766,0.024295277893543243,2.708994597196579,2.724625915288925,40
5,11,14,22,1,4,0.08166516066710951,6,True,128,0.002949090223615697,0.02468234673142433,2.7932165190577507,2.801869809627533,40
6,11,10,9,1,7,0.10160769101993658,7,False,256,0.003261856540733354,0.02464826963841915,2.7782605960965157,2.7911169454455376,40
7,12,4,8,3,5,0.0379168498505408,6,False,256,0.00490313058245689,0.024296823889017105,2.7437908574938774,2.763436920940876,40
8,14,7,14,2,7,0.18689525532479573,8,False,128,0.004288588612068834,0.0252012237906456,2.940545417368412,2.991795912384987,40
9,22,23,31,1,4,0.2096423090944656,10,True,256,0.0013674363973696026,0.0251286830753088,2.8433915227651596,2.8481153771281242,40
0,24,22,32,2,8,0.2551263343965085,9,False,256,0.0030385023773397265,0.02426888421177864,2.7000421658158302,2.711852267384529,41
1,6,19,16,1,8,0.2301738688478442,7,True,64,0.0042816035139847455,0.025334540754556656,3.0171750113368034,3.0128151178359985,41
2,24,2,18,3,3,0.13066602212815095,7,False,64,0.0032999233329007996,0.02555135264992714,3.057195246219635,3.116229921579361,41
3,28,12,10,2,2,0.21566319746820242,10,False,32,0.004129568080659576,0.029424728825688362,3.591432049870491,3.5605184733867645,41
4,25,23,20,2,7,0.22267666715483436,10,False,256,0.004703697960796066,0.02398640103638172,2.7075933292508125,2.7280831709504128,41
5,5,3,31,3,8,0.23770141038315123,6,False,128,0.0014243013965107246,0.02430979534983635,2.801072597503662,2.8320161625742912,41
6,29,5,24,2,2,0.09436370776245583,7,False,256,0.002212831191989618,0.024114275351166725,2.7572542428970337,2.7897195890545845,41
7,22,30,17,1,8,0.08097529317669619,6,False,256,0.0026788636469644374,0.02492593787610531,2.852509543299675,2.884587086737156,41
8,10,2,17,2,6,0.08591062766489402,9,False,256,0.004762569657240363,0.02523088827729225,3.0155587941408157,3.000382147729397,41
9,19,30,24,3,2,0.17394616568081356,6,False,64,0.0017767059730278453,0.024885155260562897,2.7733400464057922,2.7934446930885315,41
0,27,9,9,2,5,0.08842789288569432,9,True,32,0.003939167249933574,0.026681041345000267,3.1778186559677124,3.167921304702759,42
1,25,24,14,1,5,0.24140365507207498,7,True,32,0.004005420234445047,0.04255441948771477,4.48492094874382,4.415223374962807,42
2,11,7,22,3,5,0.12705446416571056,7,False,32,0.0036092909810734927,0.04250459372997284,5.220066383481026,5.045813322067261,42
3,14,5,28,3,4,0.11203261625752564,10,False,64,0.003837145699875814,0.02718372270464897,3.4212369471788406,3.3824995160102844,42
4,28,28,8,1,4,0.05471027894642359,7,True,64,0.0032872203811318054,0.023977985605597496,2.7101824060082436,2.7301745489239693,42
5,12,6,23,2,5,0.13715934286333886,8,True,256,0.0019395430193607072,0.025652563199400902,3.059757500886917,3.1253378838300705,42
6,16,22,26,1,8,0.14755887599177867,8,True,256,0.0028047290001971354,0.024011965841054916,2.7433067560195923,2.7800684794783592,42
7,16,20,23,2,4,0.19902298798899618,9,True,32,0.004990108679758613,0.040402863174676895,3.421938046813011,3.460989147424698,42
8,3,15,14,2,3,0.2042954426878669,7,False,256,0.0014126635585633514,0.025742921978235245,3.0698727816343307,3.0472636222839355,42
9,29,29,9,2,4,0.048691670149982345,8,True,128,0.004193354984748942,0.025385616347193718,2.9694287106394768,2.9521768912672997,42
0,1,26,25,1,6,0.20366805275872862,10,True,64,0.0011231068166235412,0.023751771077513695,2.697627805173397,2.7234841138124466,43
1,6,23,22,2,5,0.2657267144446423,6,True,256,0.0018021056636153684,0.02463609166443348,2.9220961034297943,2.9650744050741196,43
2,16,8,20,3,3,0.0033236898798644885,7,True,64,0.0025998338843150493,0.02660258673131466,3.235573321580887,3.214854747056961,43
3,11,28,26,2,8,0.02004369020118265,6,False,128,0.004426692527958761,0.025181133300065994,2.890517935156822,2.885432355105877,43
4,28,31,11,2,3,0.13980881735111533,9,False,32,0.0013571381204110912,0.024531086906790733,2.7539940550923347,2.7893712744116783,43
5,25,8,31,3,6,0.04673519549811311,8,False,128,0.004739887466517432,0.02865607477724552,3.4873344004154205,3.4528952091932297,43
6,30,12,8,2,2,0.11285948208490244,7,False,256,0.0043633151562507775,0.025018278509378433,2.848334237933159,2.8508713468909264,43
7,22,14,32,3,4,0.059280433448527334,9,True,32,0.0037804925508376063,0.03617323189973831,3.807476907968521,3.746207430958748,43
8,24,18,10,2,3,0.14671151152188072,7,True,64,0.004566038076598659,0.024121884256601334,2.7210915461182594,2.7524972334504128,43
9,10,6,8,1,4,0.1310509370841008,10,False,32,0.00277992020027654,0.029361914843320847,3.4149866551160812,3.409659117460251,43
0,11,5,8,2,3,0.1505398350038926,8,True,64,0.004708262246929872,0.027592338621616364,3.37885245680809,3.359686955809593,44
